Business_name,latitude,longitude,zipcode,category,lifeline_num,lifeline_name,Source
"Hotel ICON, Autograph Collection",29.7634306464593,-95.360068945694,77002,hotelstravel,6,Transportation,Yelp
Marriott Marquis Houston,29.7545047276175,-95.3581001625656,77010,hotelstravel,6,Transportation,Yelp
Houston Passport Agency,29.751914,-95.373565,77002,hotelstravel,6,Transportation,Yelp
JW Marriott Houston Downtown,29.75841,-95.36417,77002,hotelstravel,6,Transportation,Yelp
"Magnolia Hotel Houston, A Tribute Portfolio Hotel",29.7591435,-95.3615599,77002,hotelstravel,6,Transportation,Yelp
Segway Tours of Houston,29.7625516,-95.3665368,77002,hotelstravel,6,Transportation,Yelp
The Lancaster Hotel,29.76154,-95.36475,77002,hotelstravel,6,Transportation,Yelp
JW Marriott Houston by The Galleria,29.7412634420123,-95.4664975404739,77056,hotelstravel,6,Transportation,Yelp
Bayou City Bike Tours,29.7754175,-95.3767944,77007,hotelstravel,6,Transportation,Yelp
Hotel Indigo Houston At The Galleria,29.736465,-95.465263,77056,hotelstravel,6,Transportation,Yelp
La Maison In Midtown,29.74664,-95.37972,77006,hotelstravel,6,Transportation,Yelp
"The Houstonian Hotel, Club, & Spa",29.7686799,-95.4576556,77024,hotelstravel,6,Transportation,Yelp
Vonlane,29.757032,-95.3687017,77002,hotelstravel,6,Transportation,Yelp
The St. Regis Houston,29.74743,-95.45039,77027,hotelstravel,6,Transportation,Yelp
Four Seasons Hotel Houston,29.75401,-95.36277,77010,hotelstravel,6,Transportation,Yelp
Rockets Limo,29.7368695,-95.4836387,77057,hotelstravel,6,Transportation,Yelp
Hilton Americas-Houston,29.7514414,-95.3605728,77010,hotelstravel,6,Transportation,Yelp
Stamax Limousine & Town Car Service,29.724077,-95.4944038,77457,hotelstravel,6,Transportation,Yelp
Texas Tower Passport and Visa Services,29.7506254,-95.3923626,77006,hotelstravel,6,Transportation,Yelp
"Hotel ICON, Autograph Collection",29.7634306464593,-95.360068945694,77002,hotelstravel,6,Transportation,Yelp
Marriott Marquis Houston,29.7545047276175,-95.3581001625656,77010,hotelstravel,6,Transportation,Yelp
Houston Passport Agency,29.751914,-95.373565,77002,hotelstravel,6,Transportation,Yelp
JW Marriott Houston Downtown,29.75841,-95.36417,77002,hotelstravel,6,Transportation,Yelp
"Magnolia Hotel Houston, A Tribute Portfolio Hotel",29.7591435,-95.3615599,77002,hotelstravel,6,Transportation,Yelp
Segway Tours of Houston,29.7625516,-95.3665368,77002,hotelstravel,6,Transportation,Yelp
The Lancaster Hotel,29.76154,-95.36475,77002,hotelstravel,6,Transportation,Yelp
JW Marriott Houston by The Galleria,29.7412634420123,-95.4664975404739,77056,hotelstravel,6,Transportation,Yelp
Bayou City Bike Tours,29.7754175,-95.3767944,77007,hotelstravel,6,Transportation,Yelp
Hotel Indigo Houston At The Galleria,29.736465,-95.465263,77056,hotelstravel,6,Transportation,Yelp
La Maison In Midtown,29.74664,-95.37972,77006,hotelstravel,6,Transportation,Yelp
Sara's Bed & Breakfast Inn,29.78843,-95.39811,77008,hotelstravel,6,Transportation,Yelp
Vonlane,29.757032,-95.3687017,77002,hotelstravel,6,Transportation,Yelp
The St. Regis Houston,29.74743,-95.45039,77027,hotelstravel,6,Transportation,Yelp
Four Seasons Hotel Houston,29.75401,-95.36277,77010,hotelstravel,6,Transportation,Yelp
Rockets Limo,29.7368695,-95.4836387,77057,hotelstravel,6,Transportation,Yelp
Hilton Americas-Houston,29.7514414,-95.3605728,77010,hotelstravel,6,Transportation,Yelp
Stamax Limousine & Town Car Service,29.724077,-95.4944038,77457,hotelstravel,6,Transportation,Yelp
Texas Tower Passport and Visa Services,29.7506254,-95.3923626,77006,hotelstravel,6,Transportation,Yelp
"Hotel ICON, Autograph Collection",29.7634306464593,-95.360068945694,77002,hotelstravel,6,Transportation,Yelp
Marriott Marquis Houston,29.7545047276175,-95.3581001625656,77010,hotelstravel,6,Transportation,Yelp
Houston Passport Agency,29.751914,-95.373565,77002,hotelstravel,6,Transportation,Yelp
JW Marriott Houston Downtown,29.75841,-95.36417,77002,hotelstravel,6,Transportation,Yelp
"Magnolia Hotel Houston, A Tribute Portfolio Hotel",29.7591435,-95.3615599,77002,hotelstravel,6,Transportation,Yelp
Segway Tours of Houston,29.7625516,-95.3665368,77002,hotelstravel,6,Transportation,Yelp
The Lancaster Hotel,29.76154,-95.36475,77002,hotelstravel,6,Transportation,Yelp
JW Marriott Houston by The Galleria,29.7412634420123,-95.4664975404739,77056,hotelstravel,6,Transportation,Yelp
Bayou City Bike Tours,29.7754175,-95.3767944,77007,hotelstravel,6,Transportation,Yelp
Hotel Indigo Houston At The Galleria,29.736465,-95.465263,77056,hotelstravel,6,Transportation,Yelp
La Maison In Midtown,29.74664,-95.37972,77006,hotelstravel,6,Transportation,Yelp
Sara's Bed & Breakfast Inn,29.78843,-95.39811,77008,hotelstravel,6,Transportation,Yelp
Royal Sonesta Houston Galleria,29.7442614,-95.4587776,77027,hotelstravel,6,Transportation,Yelp
Amera,29.7458251,-95.4578779,77027,medicaltransportation,6,Transportation,Yelp
Medbridge Transport,29.760124,-95.3656079247594,77002,medicaltransportation,6,Transportation,Yelp
Vanability LLC,29.76054,-95.36631,77002,medicaltransportation,6,Transportation,Yelp
RR Transportation,29.6689910888672,-95.5078811645508,77096,medicaltransportation,6,Transportation,Yelp
Fast Care Medical Transport,29.7920524,-95.5761489,77043,medicaltransportation,6,Transportation,Yelp
Visiting Angels,29.994526,-95.488766,77068,medicaltransportation,6,Transportation,Yelp
First Medical Respond,29.833534,-95.3860251,77022,medicaltransportation,6,Transportation,Yelp
Relief Ambulance Services,29.7196636199951,-95.4989776611328,77036,medicaltransportation,6,Transportation,Yelp
STAT OF HOUSTON,29.6540469,-95.2573749,77061,medicaltransportation,6,Transportation,Yelp
Houston Medical Transport,29.6711072,-95.4590939,77035,medicaltransportation,6,Transportation,Yelp
Sublime Medical Transport Services,29.715655,-95.496972,77081,medicaltransportation,6,Transportation,Yelp
HealthLift Medical Transportation,29.67968,-95.42178,77054,medicaltransportation,6,Transportation,Yelp
First Choice Ambulance,29.6794154,-95.4208227,77054,medicaltransportation,6,Transportation,Yelp
Christian Companions,29.7858151,-95.6440179,77079,medicaltransportation,6,Transportation,Yelp
Advance Mobility Transportation,29.8260177,-95.7510475,77449,medicaltransportation,6,Transportation,Yelp
M & S Medical Transportation,29.66377,-95.93975,77441,medicaltransportation,6,Transportation,Yelp
AREA Courier Service,29.543594360351562,-95.54361724853516,77459,medicaltransportation,6,Transportation,Yelp
Advance Mobility Transportation,29.8350944519043,-95.7282485961914,77449,medicaltransportation,6,Transportation,Yelp
Touching Hearts at Home,29.620747,-95.6297716,77478,medicaltransportation,6,Transportation,Yelp
Sugar Land EMS,29.63352,-95.57716,77477,medicaltransportation,6,Transportation,Yelp
Medbridge Transport,29.760124,-95.3656079247594,77002,medicaltransportation,6,Transportation,Yelp
Vanability LLC,29.76054,-95.36631,77002,medicaltransportation,6,Transportation,Yelp
RR Transportation,29.6689910888672,-95.5078811645508,77096,medicaltransportation,6,Transportation,Yelp
Fast Care Medical Transport,29.7920524,-95.5761489,77043,medicaltransportation,6,Transportation,Yelp
Visiting Angels,29.994526,-95.488766,77068,medicaltransportation,6,Transportation,Yelp
First Medical Respond,29.833534,-95.3860251,77022,medicaltransportation,6,Transportation,Yelp
Relief Ambulance Services,29.7196636199951,-95.4989776611328,77036,medicaltransportation,6,Transportation,Yelp
STAT OF HOUSTON,29.6540469,-95.2573749,77061,medicaltransportation,6,Transportation,Yelp
Houston Medical Transport,29.6711072,-95.4590939,77035,medicaltransportation,6,Transportation,Yelp
Sublime Medical Transport Services,29.715655,-95.496972,77081,medicaltransportation,6,Transportation,Yelp
HealthLift Medical Transportation,29.67968,-95.42178,77054,medicaltransportation,6,Transportation,Yelp
First Choice Ambulance,29.6794154,-95.4208227,77054,medicaltransportation,6,Transportation,Yelp
Christian Companions,29.7858151,-95.6440179,77079,medicaltransportation,6,Transportation,Yelp
Advance Mobility Transportation,29.8260177,-95.7510475,77449,medicaltransportation,6,Transportation,Yelp
M & S Medical Transportation,29.66377,-95.93975,77441,medicaltransportation,6,Transportation,Yelp
AREA Courier Service,29.543594360351562,-95.54361724853516,77459,medicaltransportation,6,Transportation,Yelp
Advance Mobility Transportation,29.8350944519043,-95.7282485961914,77449,medicaltransportation,6,Transportation,Yelp
Touching Hearts at Home,29.620747,-95.6297716,77478,medicaltransportation,6,Transportation,Yelp
Sugar Land EMS,29.63352,-95.57716,77477,medicaltransportation,6,Transportation,Yelp
Vanability LLC,29.76054,-95.36631,77002,medicaltransportation,6,Transportation,Yelp
RR Transportation,29.6689910888672,-95.5078811645508,77096,medicaltransportation,6,Transportation,Yelp
Fast Care Medical Transport,29.7920524,-95.5761489,77043,medicaltransportation,6,Transportation,Yelp
Visiting Angels,29.994526,-95.488766,77068,medicaltransportation,6,Transportation,Yelp
First Medical Respond,29.833534,-95.3860251,77022,medicaltransportation,6,Transportation,Yelp
Relief Ambulance Services,29.7196636199951,-95.4989776611328,77036,medicaltransportation,6,Transportation,Yelp
STAT OF HOUSTON,29.6540469,-95.2573749,77061,medicaltransportation,6,Transportation,Yelp
Houston Medical Transport,29.6711072,-95.4590939,77035,medicaltransportation,6,Transportation,Yelp
Sublime Medical Transport Services,29.715655,-95.496972,77081,medicaltransportation,6,Transportation,Yelp
HealthLift Medical Transportation,29.67968,-95.42178,77054,medicaltransportation,6,Transportation,Yelp
First Choice Ambulance,29.6794154,-95.4208227,77054,medicaltransportation,6,Transportation,Yelp
Christian Companions,29.7858151,-95.6440179,77079,medicaltransportation,6,Transportation,Yelp
Advance Mobility Transportation,29.8260177,-95.7510475,77449,medicaltransportation,6,Transportation,Yelp
M & S Medical Transportation,29.66377,-95.93975,77441,medicaltransportation,6,Transportation,Yelp
AREA Courier Service,29.543594360351562,-95.54361724853516,77459,medicaltransportation,6,Transportation,Yelp
Advance Mobility Transportation,29.8350944519043,-95.7282485961914,77449,medicaltransportation,6,Transportation,Yelp
Touching Hearts at Home,29.620747,-95.6297716,77478,medicaltransportation,6,Transportation,Yelp
Sugar Land EMS,29.63352,-95.57716,77477,medicaltransportation,6,Transportation,Yelp
RR Transportation,29.6689910888672,-95.5078811645508,77096,medicaltransportation,6,Transportation,Yelp
Fast Care Medical Transport,29.7920524,-95.5761489,77043,medicaltransportation,6,Transportation,Yelp
Visiting Angels,29.994526,-95.488766,77068,medicaltransportation,6,Transportation,Yelp
First Medical Respond,29.833534,-95.3860251,77022,medicaltransportation,6,Transportation,Yelp
Relief Ambulance Services,29.7196636199951,-95.4989776611328,77036,medicaltransportation,6,Transportation,Yelp
STAT OF HOUSTON,29.6540469,-95.2573749,77061,medicaltransportation,6,Transportation,Yelp
Houston Medical Transport,29.6711072,-95.4590939,77035,medicaltransportation,6,Transportation,Yelp
Sublime Medical Transport Services,29.715655,-95.496972,77081,medicaltransportation,6,Transportation,Yelp
HealthLift Medical Transportation,29.67968,-95.42178,77054,medicaltransportation,6,Transportation,Yelp
First Choice Ambulance,29.6794154,-95.4208227,77054,medicaltransportation,6,Transportation,Yelp
Christian Companions,29.7858151,-95.6440179,77079,medicaltransportation,6,Transportation,Yelp
Advance Mobility Transportation,29.8260177,-95.7510475,77449,medicaltransportation,6,Transportation,Yelp
M & S Medical Transportation,29.66377,-95.93975,77441,medicaltransportation,6,Transportation,Yelp
AREA Courier Service,29.543594360351562,-95.54361724853516,77459,medicaltransportation,6,Transportation,Yelp
Advance Mobility Transportation,29.8350944519043,-95.7282485961914,77449,medicaltransportation,6,Transportation,Yelp
Touching Hearts at Home,29.620747,-95.6297716,77478,medicaltransportation,6,Transportation,Yelp
Sugar Land EMS,29.63352,-95.57716,77477,medicaltransportation,6,Transportation,Yelp
METRORail,29.732252,-95.3823456,77004,publictransport,6,Transportation,Yelp
Houston Metro,29.750255806529,-95.37072884467,77208,publictransport,6,Transportation,Yelp
Metrorail  Main Street Square Sb Station,29.7562429,-95.3655872,77002,publictransport,6,Transportation,Yelp
82 - Westheimer Bus,29.741923,-95.408777,77098,publictransport,6,Transportation,Yelp
Metro Rail Operations Center,29.670841217041,-95.4019775390625,77054,publictransport,6,Transportation,Yelp
R & R Partnership,29.70733,-95.49987,77074,publictransport,6,Transportation,Yelp
Designated Dave,29.6652642625487,-95.1558165123871,77503,publictransport,6,Transportation,Yelp
Houston Metro,29.750255806529,-95.37072884467,77208,publictransport,6,Transportation,Yelp
Metrorail  Main Street Square Sb Station,29.7562429,-95.3655872,77002,publictransport,6,Transportation,Yelp
82 - Westheimer Bus,29.741923,-95.408777,77098,publictransport,6,Transportation,Yelp
Metro Rail Operations Center,29.670841217041,-95.4019775390625,77054,publictransport,6,Transportation,Yelp
R & R Partnership,29.70733,-95.49987,77074,publictransport,6,Transportation,Yelp
Designated Dave,29.6652642625487,-95.1558165123871,77503,publictransport,6,Transportation,Yelp
Metrorail  Main Street Square Sb Station,29.7562429,-95.3655872,77002,publictransport,6,Transportation,Yelp
82 - Westheimer Bus,29.741923,-95.408777,77098,publictransport,6,Transportation,Yelp
Metro Rail Operations Center,29.670841217041,-95.4019775390625,77054,publictransport,6,Transportation,Yelp
R & R Partnership,29.70733,-95.49987,77074,publictransport,6,Transportation,Yelp
Designated Dave,29.6652642625487,-95.1558165123871,77503,publictransport,6,Transportation,Yelp
82 - Westheimer Bus,29.741923,-95.408777,77098,publictransport,6,Transportation,Yelp
Metro Rail Operations Center,29.670841217041,-95.4019775390625,77054,publictransport,6,Transportation,Yelp
R & R Partnership,29.70733,-95.49987,77074,publictransport,6,Transportation,Yelp
Designated Dave,29.6652642625487,-95.1558165123871,77503,publictransport,6,Transportation,Yelp
Vonlane,29.757032,-95.3687017,77002,buses,6,Transportation,Yelp
Genesis Limo,29.97182,-95.34441,77032,buses,6,Transportation,Yelp
A Ambassador Limousine & Transportation,29.84406,-95.57941,77041,buses,6,Transportation,Yelp
Greenlink Bus,29.7543101638367,-95.3638571966778,77010,buses,6,Transportation,Yelp
C & H Transportation,29.85076,-95.54456,77041,buses,6,Transportation,Yelp
Merlos Limousine Charters,29.859046,-95.411157,77091,buses,6,Transportation,Yelp
C&S Executive Transportation,30.154285,-95.438134,77386,buses,6,Transportation,Yelp
Tornado Bus Company,29.798979,-95.381315,77009,buses,6,Transportation,Yelp
Party Bus Houston,29.7569618225098,-95.3708724975586,77002,buses,6,Transportation,Yelp
Transportes Los Chavez,29.79342,-95.35853,77009,buses,6,Transportation,Yelp
A & H Premium,30.14603,-95.474,77380,buses,6,Transportation,Yelp
Genesis Limo,29.97182,-95.34441,77032,buses,6,Transportation,Yelp
A Ambassador Limousine & Transportation,29.84406,-95.57941,77041,buses,6,Transportation,Yelp
Greenlink Bus,29.7543101638367,-95.3638571966778,77010,buses,6,Transportation,Yelp
C & H Transportation,29.85076,-95.54456,77041,buses,6,Transportation,Yelp
Merlos Limousine Charters,29.859046,-95.411157,77091,buses,6,Transportation,Yelp
C&S Executive Transportation,30.154285,-95.438134,77386,buses,6,Transportation,Yelp
Tornado Bus Company,29.798979,-95.381315,77009,buses,6,Transportation,Yelp
Party Bus Houston,29.7569618225098,-95.3708724975586,77002,buses,6,Transportation,Yelp
Transportes Los Chavez,29.79342,-95.35853,77009,buses,6,Transportation,Yelp
A & H Premium,30.14603,-95.474,77380,buses,6,Transportation,Yelp
A Ambassador Limousine & Transportation,29.84406,-95.57941,77041,buses,6,Transportation,Yelp
Greenlink Bus,29.7543101638367,-95.3638571966778,77010,buses,6,Transportation,Yelp
C & H Transportation,29.85076,-95.54456,77041,buses,6,Transportation,Yelp
Merlos Limousine Charters,29.859046,-95.411157,77091,buses,6,Transportation,Yelp
C&S Executive Transportation,30.154285,-95.438134,77386,buses,6,Transportation,Yelp
Tornado Bus Company,29.798979,-95.381315,77009,buses,6,Transportation,Yelp
Party Bus Houston,29.7569618225098,-95.3708724975586,77002,buses,6,Transportation,Yelp
Transportes Los Chavez,29.79342,-95.35853,77009,buses,6,Transportation,Yelp
A & H Premium,30.14603,-95.474,77380,buses,6,Transportation,Yelp
Greenlink Bus,29.7543101638367,-95.3638571966778,77010,buses,6,Transportation,Yelp
C & H Transportation,29.85076,-95.54456,77041,buses,6,Transportation,Yelp
Merlos Limousine Charters,29.859046,-95.411157,77091,buses,6,Transportation,Yelp
C&S Executive Transportation,30.154285,-95.438134,77386,buses,6,Transportation,Yelp
Tornado Bus Company,29.798979,-95.381315,77009,buses,6,Transportation,Yelp
Party Bus Houston,29.7569618225098,-95.3708724975586,77002,buses,6,Transportation,Yelp
Transportes Los Chavez,29.79342,-95.35853,77009,buses,6,Transportation,Yelp
A & H Premium,30.14603,-95.474,77380,buses,6,Transportation,Yelp
Car Wont Start Mobile Service,29.7568049175369,-95.3815173101563,77009,roadsideassist,6,Transportation,Yelp
Tom's Roadside Service,29.72662,-95.5489,77042,roadsideassist,6,Transportation,Yelp
24 Hour Tire Shop,29.679751,-95.396119,77054,roadsideassist,6,Transportation,Yelp
EnRoute Mobile Tire Service,29.7336664,-95.4246049,77098,roadsideassist,6,Transportation,Yelp
Texas Best Towing,29.72319,-95.31782,77023,roadsideassist,6,Transportation,Yelp
FJR Emergency Roadside Service,29.6855754852295,-95.5086364746094,77074,roadsideassist,6,Transportation,Yelp
Alpha Roadside Assistance,29.6859321594238,-95.3033752441406,77087,roadsideassist,6,Transportation,Yelp
ProMobile Automotive - Used Car Pre Purchase Inspections Houston,30.01951,-95.80486,77447,roadsideassist,6,Transportation,Yelp
